FundID,ISIN,CUSIP,Ticker,SEDOL,Currency,Country Restriction,Trade Country,IDENTIFIER,CIN,SSC_ASSET_ID,ROUND LOT,TIP FACTOR,PAR,INTEREST RATE,MATURITY DATE,FUND TICKER,FUND NAME,BASKET DATE,CORPORATE ACTION FACTOR,INTEREST FACTOR,SUPPRESSPRICE,SUPPLEMENTAL_ID_1,SUPPLEMENTAL_ID_2,RIC,BBG,DERIV_TYPE,Basket Shares
HRTF,AU000000EVN4,,EVN,B3X0F91,AUD,N,AU,,,,,,,,,,,,,,,ST.AU.AX.EVN,,,,,0.0
HRTJ,US30209R1068,30209R106,EXOD,BNZJKK2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EXOD,,,,,0.0
HRTY,US30212P3038,30212P303,EXPE,B748CK2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EXPE,,,,,0.0
HRVG,US30212P3038,30212P303,EXPE,B748CK2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.EXPE,,,,,0.0
HRVP,US3119001044,311900104,FAST,2332262,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FAST,,,,,0.0
HRTP,US31946M1036,31946M103,FCNCA,2355582,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FCNCA,,,,,0.0
HRTM,US3379321074,337932107,FE,2100920,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FE,,,,,0.0
HRQM,CA3039011026,303901102,FFH,2566351,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FFH,,,,,0.0
HRQN,CA3039011026,303901102,FFH,2566351,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FFH,,,,,0.0
HRTP,US3167731005,316773100,FITB,2336747,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FITB,,,,,0.0
HRTJ,US29103K1007,29103K100,FLD,BN2S4D3,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FLD,,,,,0.0
HRTX,US34379V1035,34379V103,FLNC,BMXC0N9,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FLNC,,,,,0.0
HRQM,CA3518581051,351858105,FNV,B29NF31,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FNV,,,,,0.0
HRQN,CA3518581051,351858105,FNV,B29NF31,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FNV,,,,,0.0
HRTM,FI0009007132,,FORTUM,5579550,EUR,N,FI,,,,,,,,,,,,,,,ST.FI.HE.FORTUM,,,,,0.0
HRTJ,US82452J1097,82452J109,FOUR,BLF0L75,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FOUR,,,,,0.0
HRTX,US3364331070,336433107,FSLR,B1HMF22,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FSLR,,,,,0.0
HRQA,CA3495531079,349553107,FTS,2347200,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FTS,,,,,0.0
HRQM,CA3495531079,349553107,FTS,2347200,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FTS,,,,,0.0
HRQN,CA3495531079,349553107,FTS,2347200,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.FTS,,,,,0.0
HRTJ,KYG1152A1040,,FUFU,BRC73W0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.FUFU,,,,,0.0
HRVP,US3695501086,369550108,GD,2365161,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GD,,,,,0.0
HRVP,US3696043013,369604301,GE,BL59CR9,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GE,,,,,0.0
HRCL,US3696043013,369604301,GE,BL59CR9,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GE,,,,,0.0
HRVP,US36828A1016,36828A101,GEV,BP6H4Y1,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GEV,,,,,0.0
HRQM,CA12532H1047,39945C109,GIB,BJ2L575,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GIB.A,,,,,0.0
HRQN,CA12532H1047,39945C109,GIB,BJ2L575,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GIB.A,,,,,0.0
HRTJ,US36317J2096,36317J209,GLXY,BV98249,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GLXY,,,,,0.0
HRQL,US36317J2096,36317J209,GLXY,BV98249,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GLXY,,,,,0.0
HRTG,AU000000GMG2,,GMG,B03FYZ4,AUD,N,AU,,,,,,,,,,,,,,,ST.AU.AX.GMG,,,,,0.0
HRTF,CA36270K1021,36270K102,GMIN,BSWW128,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GMIN,,,,,0.0
HRRA,CA41751X1024,41751X102,GOGY,BTXWBB3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GOGY,,,,,0.0
HR21,US02079K3059,02079K305,GOOGL,BYVY8G0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,,0.0
HRT9,US02079K3059,02079K305,GOOGL,BYVY8G0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,,0.0
HRV7,US02079K3059,02079K305,GOOGL,BYVY8G0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,,0.0
HRQP,US02079K3059,02079K305,GOOGL,BYVY8G0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,,0.0
HRCL,US02079K3059,02079K305,GOOGL,BYVY8G0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GOOGL,,,,,0.0
HRTX,ES0105079000,,GRE,BZ2JBQ2,EUR,N,ES,,,,,,,,,,,,,,,ST.ES.MA.GRE,,,,,0.0
HRTP,US38141G1040,38141G104,GS,2407966,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GS,,,,,0.0
HRCL,US38141G1040,38141G104,GS,2407966,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GS,,,,,0.0
HRTG,US3742971092,374297109,GTY,2698146,USD,N,US,,,,,,,,,,,,,,,ST.US.US.GTY,,,,,0.0
HRQA,CA39138C1068,39138C957,GWO,2384951,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.GWO,,,,,0.0
HRQM,CA4488112083,448811208,H,BYYXJY9,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.H,,,,,0.0
HRQN,CA4488112083,448811208,H,BYYXJY9,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.H,,,,,0.0
HRTY,US4485791028,448579102,H,B5B82X4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.H,,,,,0.0
HRVG,US4485791028,448579102,H,B5B82X4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.H,,,,,0.0
HRTP,US4461501045,446150104,HBAN,2445966,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HBAN,,,,,0.0
HRAX,CA41753L1067,41753L106,HBF,BFXHBR6,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HBF,,,,,0.0
HRVF,CA41753L1067,41753L106,HBF,BFXHBR6,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HBF,,,,,0.0
HRVN,CA41753L1067,41753L106,HBF,BFXHBR6,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HBF,,,,,0.0
HRVO,CA41753L1067,41753L106,HBF,BFXHBR6,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HBF,,,,,0.0
HRAX,CA41757M1005,41757M100,HHIH,BS1LF68,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHIH,,,,,0.0
HRVF,CA41757M1005,41757M100,HHIH,BS1LF68,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHIH,,,,,0.0
HRVN,CA41757M1005,41757M100,HHIH,BS1LF68,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHIH,,,,,0.0
HRVO,CA41757M1005,41757M100,HHIH,BS1LF68,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHIH,,,,,0.0
HRAX,CA41755F1071,41755F107,HHL,BFXHBY3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,,0.0
HRA1,CA41755F1071,41755F107,HHL,BFXHBY3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,,0.0
HRVF,CA41755F1071,41755F107,HHL,BFXHBY3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,,0.0
HRVN,CA41755F1071,41755F107,HHL,BFXHBY3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,,0.0
HRVO,CA41755F1071,41755F107,HHL,BFXHBY3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HHL,,,,,0.0
HRAX,CA4179251042,417925104,HIND,BPBSC67,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HIND,,,,,0.0
HRVF,CA4179251042,417925104,HIND,BPBSC67,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HIND,,,,,0.0
HRVN,CA4179251042,417925104,HIND,BPBSC67,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HIND,,,,,0.0
HRVO,CA4179251042,417925104,HIND,BPBSC67,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HIND,,,,,0.0
HRTJ,CA4339211035,433921103,HIVE,BM9HHB5,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.V.HIVE,,,,,0.0
HRTG,US4312841087,431284108,HIW,2420640,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HIW,,,,,0.0
HRAX,CA41756V1013,41756V101,HLIF,BN33PG7,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HLIF,,,,,0.0
HRVF,CA41756V1013,41756V101,HLIF,BN33PG7,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HLIF,,,,,0.0
HRVN,CA41756V1013,41756V101,HLIF,BN33PG7,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HLIF,,,,,0.0
HRVO,CA41756V1013,41756V101,HLIF,BN33PG7,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HLIF,,,,,0.0
HRTY,US43300A2033,43300A203,HLT,BYVMW06,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HLT,,,,,0.0
HRVG,US43300A2033,43300A203,HLT,BYVMW06,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HLT,,,,,0.0
HRTJ,CA83411A2056,83411A205,HODL,BSNMNY3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HODL,,,,,0.0
HRRA,CA41757D1006,41757D100,HODY,BR53SM0,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HODY,,,,,0.0
HRTJ,US7707001027,770700102,HOOD,BP0TQN6,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HOOD,,,,,0.0
HRQL,US7707001027,770700102,HOOD,BP0TQN6,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HOOD,,,,,0.0
HRQP,US7707001027,770700102,HOOD,BP0TQN6,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HOOD,,,,,0.0
HRQ4,US7707001027,770700102,HOOD,BP0TQN6,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HOOD,,,,,0.0
HRVN,CA41754J2092,41754J209,HPYM,BPX4WW9,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HPYM,,,,,0.0
HRVO,CA41754J2092,41754J209,HPYM,BPX4WW9,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HPYM,,,,,0.0
HRVN,CA4179221011,417922101,HPYT,BRRD6Q8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HPYT,,,,,0.0
HRVO,CA4179221011,417922101,HPYT,BRRD6Q8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HPYT,,,,,0.0
HRTY,US44107P1049,44107P104,HST,2567503,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HST,,,,,0.0
HRVG,US44107P1049,44107P104,HST,2567503,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HST,,,,,0.0
HRAX,CA41755D1024,41755D102,HTA,BFXHC06,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,,0.0
HRA3,CA41755D1024,41755D102,HTA,BFXHC06,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,,0.0
HRVF,CA41755D1024,41755D102,HTA,BFXHC06,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,,0.0
HRVN,CA41755D1024,41755D102,HTA,BFXHC06,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,,0.0
HRVO,CA41755D1024,41755D102,HTA,BFXHC06,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,,0.0
HRAX,CA41755H1038,41755H103,HUBL,BF3SRY8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUBL,,,,,0.0
HRVF,CA41755H1038,41755H103,HUBL,BF3SRY8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUBL,,,,,0.0
HRVN,CA41755H1038,41755H103,HUBL,BF3SRY8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUBL,,,,,0.0
HRVO,CA41755H1038,41755H103,HUBL,BF3SRY8,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUBL,,,,,0.0
HRTJ,US44812J1043,44812J104,HUT,BQQ8805,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.V.HUT,,,,,0.0
HRQL,US44812J1043,44812J104,HUT,BQQ8816,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HUT,,,,,0.0
HRAX,CA41754C1059,41754C105,HUTL,BJ00P63,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,,0.0
HRA4,CA41754C1059,41754C105,HUTL,BJ00P63,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,,0.0
HRVF,CA41754C1059,41754C105,HUTL,BJ00P63,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,,0.0
HRVN,CA41754C1059,41754C105,HUTL,BJ00P63,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,,0.0
HRVO,CA41754C1059,41754C105,HUTL,BJ00P63,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,,0.0
HRAX,CA4175391032,417539103,HVOI,BTHWYC1,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HVOI,,,,,0.0
HRVF,CA4175391032,417539103,HVOI,BTHWYC1,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HVOI,,,,,0.0
HRVN,CA4175391032,417539103,HVOI,BTHWYC1,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HVOI,,,,,0.0
HRVO,CA4175391032,417539103,HVOI,BTHWYC1,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HVOI,,,,,0.0
HRQJ,US46438F1012,46438F101,IBIT,BQ9CHK7,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IBIT,,,,,0.0
HRQL,US46438F1012,46438F101,IBIT,BQ9CHK7,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IBIT,,,,,0.0
HRTJ,US4592001014,459200101,IBM,2005973,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IBM,,,,,0.0
HRVL,US4642874402,464287440,IEF,2971494,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IEF,,,,,0.0
HRQM,CA45823T1066,45823T106,IFC,B04YJV1,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.IFC,,,,,0.0
HRQN,CA45823T1066,45823T106,IFC,B04YJV1,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.IFC,,,,,0.0
HRQA,CA4495861060,449586106,IGM,2469375,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.IGM,,,,,0.0
HRTF,CA4509131088,450913108,IMG,2446646,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.IMG,,,,,0.0
HRTJ,US4567881085,456788108,INFY,2398822,USD,N,US,,,,,,,,,,,,,,,ST.US.US.INFY,,,,,0.0
HRTJ,US4581401001,458140100,INTC,2463247,USD,N,US,,,,,,,,,,,,,,,ST.US.US.INTC,,,,,0.0
HR21,US4612021034,461202103,INTU,2459020,USD,N,US,,,,,,,,,,,,,,,ST.US.US.INTU,,,,,0.0
HRTG,US46187W1071,46187W107,INVH,BD81GW9,USD,N,US,,,,,,,,,,,,,,,ST.US.US.INVH,,,,,0.0
HRVP,US45687V1061,45687V106,IR,BL5GZ82,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IR,,,,,0.0
HRTJ,AU0000185993,,IREN,BMQ80V2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IREN,,,,,0.0
HRQL,AU0000185993,,IREN,BMQ80V2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IREN,,,,,0.0
HRTH,US46120E6023,46120E602,ISRG,2871301,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ISRG,,,,,0.0
HRTH,US4781601046,478160104,JNJ,2475833,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JNJ,,,,,0.0
HRA9,US4781601046,478160104,JNJ,2475833,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JNJ,,,,,0.0
HRT9,US46625H1005,46625H100,JPM,2190385,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JPM,,,,,0.0
HRTP,US46625H1005,46625H100,JPM,2190385,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JPM,,,,,0.0
HRCF,US46625H1005,46625H100,JPM,2190385,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JPM,,,,,0.0
HRCL,US46625H1005,46625H100,JPM,2190385,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JPM,,,,,0.0
HRTF,CA4969024047,496902404,K,B03Z841,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.K,,,,,0.0
HRTG,SG1AF6000009,,KDCREIT,BT9Q186,SGD,N,SG,,,,,,,,,,,,,,,ST.SG.SI.KDCREIT,,,,,0.0
HRQA,CA4932711001,493271100,KEY,B3SGMV5,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.KEY,,,,,0.0
HRTM,US49456B1017,49456B101,KMI,B3NQ4P8,USD,N,US,,,,,,,,,,,,,,,ST.US.US.KMI,,,,,0.0
HRT9,US1912161007,191216100,KO,2206657,USD,N,US,,,,,,,,,,,,,,,ST.US.US.KO,,,,,0.0
HRTM,NL0000009082,,KPN,5956078,EUR,N,NL,,,,,,,,,,,,,,,ST.NL.AS.KPN,,,,,0.0
HRQM,CA5394811015,539481101,L,2521800,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.L,,,,,0.0
HRQN,CA5394811015,539481101,L,2521800,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.L,,,,,0.0
HRTG,US5128161099,512816109,LAMR,BSPHGN6,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LAMR,,,,,0.0
HRTX,CH0371153492,,LAND,BF41XY8,CHF,N,CH,,,,,,,,,,,,,,,ST.CH.SX.LAND,,,,,0.0
HRRA,CA41753X1006,41753X100,LLHE,BQB3SS3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.LLHE,,,,,0.0
HRTH,US5324571083,532457108,LLY,2516152,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LLY,,,,,0.0
HRQE,US5324571083,532457108,LLY,2516152,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LLY,,,,,0.0
HRVR,US5324571083,532457108,LLY,2516152,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LLY,,,,,0.0
HRQP,US5324571083,532457108,LLY,2516152,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LLY,,,,,0.0
HRCL,US5324571083,532457108,LLY,2516152,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LLY,,,,,0.0
HRVP,US5398301094,539830109,LMT,2522096,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LMT,,,,,0.0
HRTF,CA5503711080,550371108,LUG,BTKSSY6,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.LUG,,,,,0.0
HRQA,CA5503711080,550371108,LUG,BTKSSY6,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.LUG,,,,,0.0
HRTY,US8447411088,844741108,LUV,2831543,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LUV,,,,,0.0
HRVG,US8447411088,844741108,LUV,2831543,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LUV,,,,,0.0
HRTY,US5178341070,517834107,LVS,B02T2J7,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LVS,,,,,0.0
HRVG,US5178341070,517834107,LVS,B02T2J7,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LVS,,,,,0.0
HRTJ,US57636Q104,57636Q104,MA,B121557,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MA,,,,,0.0
HRTG,US59522J1034,59522J103,MAA,2589132,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MAA,,,,,0.0
HRTY,US5719032022,571903202,MAR,2210614,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MAR,,,,,0.0
HRVG,US5719032022,571903202,MAR,2210614,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MAR,,,,,0.0
HRTJ,US5657881067,565788106,MARA,BLR7B52,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MARA,,,,,0.0
HRQL,US5657881067,565788106,MARA,BLR7B52,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MARA,,,,,0.0
HRTJ,KYG283651076,,MATH,BF2YWH5,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MATH,,,,,0.0
HRT9,US5801351017,580135101,MCD,2550707,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MCD,,,,,0.0
HRCL,US5801351017,580135101,MCD,2550707,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MCD,,,,,0.0
HRTX,NZMRPE0001S2,,MCY,B8W6K56,NZD,N,NZ,,,,,,,,,,,,,,,ST.NZ.NZ.MCY,,,,,0.0
HRTH,IE00BTN1Y115,G5960L103,MDT,BTN1Y11,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MDT,,,,,0.0
HRTX,NZMELE0002S7,,MEL,BWFD052,NZD,N,NZ,,,,,,,,,,,,,,,ST.NZ.NZ.MEL,,,,,0.0
HR21,US30303M1027,30303M102,META,B7TL820,USD,N,US,,,,,,,,,,,,,,,ST.US.US.META,,,,,0.0
HRV3,US30303M1027,30303M102,META,B7TL820,USD,N,US,,,,,,,,,,,,,,,ST.US.US.META,,,,,0.0
HRQP,US30303M1027,30303M102,META,B7TL820,USD,N,US,,,,,,,,,,,,,,,ST.US.US.META,,,,,0.0
HRCL,US30303M1027,30303M102,META,B7TL820,USD,N,US,,,,,,,,,,,,,,,ST.US.US.META,,,,,100.0
HRRA,CA4175521067,417552106,METE,BTGTS10,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.METE,,,,,0.0
HRQA,CA56501R1064,56501R957,MFC,2492519,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MFC,,,,,0.0
HRQA,CA5592224011,559222401,MG,2554475,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MG,,,,,0.0
HRTY,US5529531015,552953101,MGM,2547419,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MGM,,,,,0.0
HRVG,US5529531015,552953101,MGM,2547419,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MGM,,,,,0.0
HRTH,US58933Y1055,58933Y105,MRK,2778844,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MRK,,,,,0.0
HRTG,ES0105025003,,MRL,BNGNB77,EUR,N,ES,,,,,,,,,,,,,,,ST.ES.MA.MRL,,,,,0.0
HRQM,CA59162N1096,59162N109,MRU,2583952,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MRU,,,,,0.0
HRQN,CA59162N1096,59162N109,MRU,2583952,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MRU,,,,,0.0
HRT9,US6174464486,617446448,MS,2262314,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MS,,,,,0.0
HRTP,US6174464486,617446448,MS,2262314,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MS,,,,,0.0
HR21,US5949181045,594918104,MSFT,2588173,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,,0.0
HRT9,US5949181045,594918104,MSFT,2588173,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,,0.0
HRTJ,US5949181045,594918104,MSFT,2588173,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,,0.0
HRVS,US5949181045,594918104,MSFT,2588173,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,,0.0
HRVU,US5949181045,594918104,MSFT,2588173,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,,0.0
HRQP,US5949181045,594918104,MSFT,2588173,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,,0.0
HRCL,US5949181045,594918104,MSFT,2588173,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,,200.0
HRRA,CA41754L1058,41754L105,MSHE,BQB3T68,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MSHE,,,,,0.0
HR21,US6200763075,620076307,MSI,B5BKPQ4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSI,,,,,0.0
HRRA,CA4175561071,417556107,MSTE,BTXWBF7,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MSTE,,,,,0.0
HRV4,US5949724083,594972408,MSTR,2974329,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSTR,,,,,0.0
HRV8,US5949724083,594972408,MSTR,2974329,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSTR,,,,,0.0
HRQL,US5949724083,594972408,MSTR,2974329,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSTR,,,,,0.0
HRQP,US5949724083,594972408,MSTR,2974329,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSTR,,,,,0.0
HRTP,US55261F1049,55261F104,MTB,2340168,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MTB,,,,,0.0
HRTX,GB00BTQGS779,,MTLN,BTQGS77,EUR,N,GB,,,,,,,,,,,,,,,ST.GB.L.MTLN,,,,,0.0
HRTY,US91879Q1094,91879Q109,MTN,2954194,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MTN,,,,,0.0
HRVG,US91879Q1094,91879Q109,MTN,2954194,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MTN,,,,,0.0
HR21,US5951121038,595112103,MU,2588184,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MU,,,,,0.0
HRQA,CA6330671034,633067103,,2077303,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NA,,,,,0.0
HRQM,CA6330671034,633067103,,2077303,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NA,,,,,0.0
HRQN,CA6330671034,633067103,,2077303,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NA,,,,,0.0
HRCJ,CA6330671034,633067103,,2077303,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NA,,,,,0.0
HRTJ,CA64112G1054,64112G105,NC,BYY9B18,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.CQ.NC,,,,,0.0
