FundID,ISIN,CUSIP,Ticker,SEDOL,Currency,Country Restriction,Trade Country,IDENTIFIER,CIN,SSC_ASSET_ID,ROUND LOT,TIP FACTOR,PAR,INTEREST RATE,MATURITY DATE,FUND TICKER,FUND NAME,BASKET DATE,CORPORATE ACTION FACTOR,INTEREST FACTOR,SUPPRESSPRICE,SUPPLEMENTAL_ID_1,SUPPLEMENTAL_ID_2,RIC,BBG,DERIV_TYPE,Basket Shares
HRAS,,,TLT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TLT..C88-5.20260220,,TLT   260220C00088500,TLT US 02/20/26 C88.5 EQUITY,OP,0.0
HRAS,,,TLT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TLT..C90.20260313,,TLT   260313C00090000,TLT US 03/13/26 C90 EQUITY,OP,0.0
HRTH,,,TMO,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TMO..C617-5.20260220,,TMO   260220C00617500,TMO US 02/20/26 C617.5 EQUITY,OP,0.0
HRQM,,,TOU,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TOU..C61-75.20260220,,TOU   260220C00061750,TOU CN 02/20/26 C61.75 EQUITY,OP,0.0
HRQM,,,TRI,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TRI..C175.20260220,,TRI   260220C00175000,TRI CN 02/20/26 C175. EQUITY,OP,0.0
HRT0,,,TRP,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TRP..C76.20260220,,TRP   260220C00076000,TRP CN 02/20/26 C76. EQUITY,OP,0.0
HRTM,,,TRP,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TRP..C76.20260220,,TRP   260220C00076000,TRP CN 02/20/26 C76. EQUITY,OP,0.0
HRQA,,,TRP,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TRP..C78.20260220,,TRP   260220C00078000,TRP CN 02/20/26 C78. EQUITY,OP,0.0
HRQM,,,TRP,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TRP..C78.20260220,,TRP   260220C00078000,TRP CN 02/20/26 C78. EQUITY,OP,0.0
HRT0,,,TRP,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TRP..C84.20260220,,TRP   260220C00084000,TRP CN 02/20/26 C84. EQUITY,OP,0.0
HRQP,,,TSLA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TSLA..C445.20260220,,TSLA  260220C00445000,TSLA US 02/20/26 C445 EQUITY,OP,0.0
HRV1,,,TSLA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TSLA..C450.20260220,,TSLA  260220C00450000,TSLA US 02/20/26 C450 EQUITY,OP,0.0
HRV1,,,TSLA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TSLA..C440.20260227,,TSLA  260227C00440000,TSLA US 02/27/26 C440 EQUITY,OP,0.0
HRV1,,,TSLA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TSLA..C420.20260306,,TSLA  260306C00420000,TSLA US 03/06/26 C420 EQUITY,OP,0.0
HRV1,,,TSLA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TSLA..C430.20260313,,TSLA  260313C00430000,TSLA US 03/13/26 C430 EQUITY,OP,0.0
HRT0,,,TTE,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TTE..C70.20260220,,TTE   260220C00070000,TTE US 02/20/26 C70 EQUITY,OP,0.0
HR21,,,TXN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TXN..C195.20260220,,TXN   260220C00195000,TXN US 02/20/26 C195 EQUITY,OP,0.0
HRVP,,,TXT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TXT..C95.20260220,,TXT   260220C00095000,TXT US 02/20/26 C95 EQUITY,OP,0.0
HRVG,,,UAL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.UAL..C113.20260220,,UAL   260220C00113000,UAL US 02/20/26 C113 EQUITY,OP,0.0
HRVP,,,UBER,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.UBER..C84.20260220,,UBER  260220C00084000,UBER US 02/20/26 C84 EQUITY,OP,0.0
HRTH,,,UNH,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.UNH..C340.20260220,,UNH   260220C00340000,UNH US 02/20/26 C340 EQUITY,OP,0.0
HRT9,,,UNH,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.UNH..C340.20260220,,UNH   260220C00340000,UNH US 02/20/26 C340 EQUITY,OP,0.0
HRVP,,,UNP,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.UNP..C225.20260220,,UNP   260220C00225000,UNP US 02/20/26 C225 EQUITY,OP,0.0
HRVP,,,URI,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.URI..C915.20260220,,URI   260220C00915000,URI US 02/20/26 C915 EQUITY,OP,0.0
HRTP,,,USB,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.USB..C56.20260220,,USB   260220C00056000,USB US 02/20/26 C56 EQUITY,OP,0.0
HRTM,GB00MWD52D10,,UUL,,GBP,N,GB,,,,,,,,,,,,,,,EO.GB.L.UUL..C1240.20260220,,UUL   260220C01240000,UUL LN 02/20/26 C1240. EQUITY,OP,0.0
HRT9,,,V,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.V..C330.20260220,,V     260220C00330000,V US 02/20/26 C330 EQUITY,OP,0.0
HRTM,DE000F29CMR8,,VER,,EUR,N,DE,,,,,,,,,,,,,,,EO.DE.DE.VER..C62.20260220,,VER   260220C00062000,VER GR 02/20/26 C62 EQUITY,OP,0.0
HRTM,FREX02233127,,VI1,,EUR,N,FR,,,,,,,,,,,,,,,EO.FR.PA.VI1..C30.20260220,,VI1   260220C00030000,VI1 FP 02/20/26 C30 EQUITY,OP,0.0
HRVG,,,VIK,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.VIK..C70.20260220,,VIK   260220C00070000,VIK US 02/20/26 C70 EQUITY,OP,0.0
HRT0,,,VLO,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.VLO..C187-5.20260220,,VLO   260220C00187500,VLO US 02/20/26 C187.5 EQUITY,OP,0.0
HRTM,GB00N5WTTJ96,,VOD,,GBP,N,GB,,,,,,,,,,,,,,,EO.GB.L.VOD..C104.20260220,,VOD   260220C00104000,VOD LN 02/20/26 C104. EQUITY,OP,0.0
HRT9,,,VZ,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.VZ..C40.20260220,,VZ    260220C00040000,VZ US 02/20/26 C40 EQUITY,OP,0.0
HRQM,,,WCN,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.WCN..C235.20260220,,WCN   260220C00235000,WCN CN 02/20/26 C235. EQUITY,OP,0.0
HRT9,,,WFC,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WFC..C89.20260220,,WFC   260220C00089000,WFC US 02/20/26 C89 EQUITY,OP,0.0
HRTP,,,WFC,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WFC..C89.20260220,,WFC   260220C00089000,WFC US 02/20/26 C89 EQUITY,OP,0.0
HRVG,,,WH,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WH..C80.20260220,,WH    260220C00080000,WH US 02/20/26 C80 EQUITY,OP,0.0
HRT9,,,WMT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WMT..C119.20260220,,WMT   260220C00119000,WMT US 02/20/26 C119 EQUITY,OP,0.0
HRCL,,,WMT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WMT..C125.20260220,,WMT   260220C00125000,WMT US 02/20/26 C125 EQUITY,OP,0.0
HRCL,,,WMT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WMT..C134.20260306,,WMT   260306C00134000,WMT US 03/06/26 C134 EQUITY,OP,0.0
HRQM,,,WN,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.WN..C98.20260220,,WN    260220C00098000,WN CN 02/20/26 C98. EQUITY,OP,0.0
HRQM,,,WPM,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.WPM..C195.20260220,,WPM   260220C00195000,WPM CN 02/20/26 C195. EQUITY,OP,0.0
HRQM,,,WSP,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.WSP..C280.20260220,,WSP   260220C00280000,WSP CN 02/20/26 C280. EQUITY,OP,0.0
HRQL,,,WULF,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WULF..C15.20260220,,WULF  260220C00015000,WULF US 02/20/26 C15 EQUITY,OP,0.0
HRVG,,,WYNN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.WYNN..C114.20260220,,WYNN  260220C00114000,WYNN US 02/20/26 C114 EQUITY,OP,0.0
HRQM,,,X,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.X..C54.20260220,,X     260220C00054000,X CN 02/20/26 C54. EQUITY,OP,0.0
HRCL,,,XOM,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XOM..C160.20260306,,XOM   260306C00160000,XOM US 03/06/26 C160 EQUITY,OP,0.0
HRA7,,,XYZ,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XYZ..C65.20260220,,XYZ   260220C00065000,XYZ US 02/20/26 C65 EQUITY,OP,0.0
HRQL,,,XYZ,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XYZ..C67-5.20260220,,XYZ   260220C00067500,XYZ US 02/20/26 C67.5 EQUITY,OP,0.0
HRA7,,,XYZ,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XYZ..C58.20260306,,XYZ   260306C00058000,XYZ US 03/06/26 C58 EQUITY,OP,0.0
HRA7,,,XYZ,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.XYZ..C53.20260313,,XYZ   260313C00053000,XYZ US 03/13/26 C53 EQUITY,OP,0.0
HRTX,KYG3774X1088,,3800,B28XTR4,HKD,N,HK,,,,,,,,,,,,,,,ST.HK.HK.3800,,,,,0.0
HRTX,CNE100000HD4,,916,B4Q2TX3,HKD,N,HK,,,,,,,,,,,,,,,ST.HK.HK.916,,,,,0.0
HRTX,KYG9829N1025,,968,BGQYNN1,HKD,N,HK,,,,,,,,,,,,,,,ST.HK.HK.968,,,,,0.0
HRTH,US00846U1016,00846U101,A,2520153,USD,N,US,,,,,,,,,,,,,,,ST.US.US.A,,,,,0.0
HRTY,US02376R1023,02376R102,AAL,BCV7KT2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAL,,,,,0.0
HRVG,US02376R1023,02376R102,AAL,BCV7KT2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAL,,,,,0.0
HR21,US0378331005,037833100,AAPL,2046251,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAPL,,,,,0.0
HRT9,US0378331005,037833100,AAPL,2046251,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAPL,,,,,0.0
HRQO,US0378331005,037833100,AAPL,2046251,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAPL,,,,,0.0
HRQP,US0378331005,037833100,AAPL,2046251,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAPL,,,,,0.0
HRCL,US0378331005,037833100,AAPL,2046251,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AAPL,,,,,0.0
HRTH,US00287Y1091,00287Y109,ABBV,B92SR70,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ABBV,,,,,0.0
HRTS,US00287Y1091,00287Y109,ABBV,B92SR70,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ABBV,,,,,0.0
HRCL,US00287Y1091,00287Y109,ABBV,B92SR70,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ABBV,,,,,0.0
HRTY,US0090661010,009066101,ABNB,BMGYYH4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ABNB,,,,,0.0
HRVG,US0090661010,009066101,ABNB,BMGYYH4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ABNB,,,,,0.0
HRTH,US0028241000,002824100,ABT,2002305,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ABT,,,,,0.0
HRTF,CA06849F1080,06849F108,ABX,BNM23Q1,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ABX,,,,,0.0
HRTY,CA0089118776,008911877,AC,BSDHYK1,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AC,,,,,0.0
HRVG,CA0089118776,008911877,AC,BSDHYK1,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AC,,,,,0.0
HR21,IE00B4BNMY34,G1151C101,ACN,B4BNMY3,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ACN,,,,,0.0
HRT9,IE00B4BNMY34,G1151C101,ACN,B4BNMY3,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ACN,,,,,0.0
HRTJ,IE00B4BNMY34,G1151C101,ACN,B4BNMY3,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ACN,,,,,0.0
HRTG,US0084921008,008492100,ADC,2062161,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ADC,,,,,0.0
HRTF,CA0084741085,8474108,AEM,2009823,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AEM,,,,,0.0
HRQM,CA0084741085,8474108,AEM,2009823,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AEM,,,,,0.0
HRQN,CA0084741085,8474108,AEM,2009823,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AEM,,,,,0.0
HRQ3,CA0084741085,8474108,AEM,2009823,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AEM,,,,,0.0
HRQ1,CA0084741085,8474108,AEM,2009823,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AEM,,,,,0.0
HRTF,CA0115321089,11532108,AGI,BZ3DNP6,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AGI,,,,,0.0
HRTY,US0116591092,011659109,ALK,2012605,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ALK,,,,,0.0
HRVG,US0116591092,011659109,ALK,2012605,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ALK,,,,,0.0
HRTJ,US47089W1045,47089W104,ALTS,BKFHHK4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ALTS,,,,,0.0
HR21,US0382221051,038222105,AMAT,2046552,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMAT,,,,,0.0
HRCL,US0382221051,038222105,AMAT,2046552,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMAT,,,,,0.0
HR21,US0079031078,007903107,AMD,2007849,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMD,,,,,0.0
HRQF,US0079031078,007903107,AMD,2007849,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMD,,,,,0.0
HRQP,US0079031078,007903107,AMD,2007849,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMD,,,,,0.0
HRRA,CA4175171095,417517109,AMDY,BTXWBC4,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AMDY,,,,,0.0
HRVP,US0311001004,031100100,AME,2089212,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AME,,,,,0.0
HRTH,US0311621009,031162100,AMGN,2023607,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMGN,,,,,0.0
HRTS,US0311621009,031162100,AMGN,2023607,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMGN,,,,,0.0
HRRA,CA41751W1041,41751W104,AMHE,BQB3SF0,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AMHE,,,,,0.0
HRTG,US03027X1000,03027X100,AMT,B7FBFL2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMT,,,,,0.0
HRT9,US0231351067,023135106,AMZN,2000019,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMZN,,,,,0.0
HRQB,US0231351067,023135106,AMZN,2000019,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMZN,,,,,0.0
HRQD,US0231351067,023135106,AMZN,2000019,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMZN,,,,,0.0
HRQP,US0231351067,023135106,AMZN,2000019,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMZN,,,,,0.0
HRCL,US0231351067,023135106,AMZN,2000019,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AMZN,,,,,0.0
HRTX,ES0105563003,,ANE,BP7L895,EUR,N,ES,,,,,,,,,,,,,,,ST.ES.MA.ANE,,,,,0.0
HR21,US0404132054,040413205,ANET,BL9XPM3,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ANET,,,,,0.0
HRT0,US03743Q1085,03743Q108,APA,BNNF1C1,USD,N,US,,,,,,,,,,,,,,,ST.US.US.APA,,,,,0.0
HRRA,CA41751Y1007,41751Y100,APLE,BN2TC76,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.APLE,,,,,0.0
HRTG,US0152711091,015271109,ARE,2009210,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ARE,,,,,0.0
HRTX,US04271T1007,04271T100,ARRY,BLBLMD5,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ARRY,,,,,0.0
HRQM,CA01626P1484,01626P148,ATD,BL56KN2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ATD,,,,,0.0
HRQN,CA01626P1484,01626P148,ATD,BL56KN2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.ATD,,,,,0.0
HRTF,GB00BRXH2664,,AU,BRXH266,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AU,,,,,0.0
HR21,US11135F1012,11135F101,AVGO,BDZ78H9,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AVGO,,,,,0.0
HRT9,US11135F1012,11135F101,AVGO,BDZ78H9,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AVGO,,,,,0.0
HRQG,US11135F1012,11135F101,AVGO,BDZ78H9,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AVGO,,,,,0.0
HRQP,US11135F1012,11135F101,AVGO,BDZ78H9,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AVGO,,,,,0.0
HRCL,US11135F1012,11135F101,AVGO,BDZ78H9,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AVGO,,,,,0.0
HRRA,CA41757J1075,41757J107,AVGY,BTXWBK2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.AVGY,,,,,0.0
HRTH,GB0009895292,G0593M107,AZN,B01DCL2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AZN,,,,,0.0
HRTS,GB0009895292,G0593M107,AZN,B01DCL2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.AZN,,,,,0.0
HRTP,US0605051046,060505104,BAC,2295677,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BAC,,,,,0.0
HRCL,US0605051046,060505104,BAC,2295677,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BAC,,,,,0.0
HRQA,CA1130041058,113004105,BAM,BPCPYH2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BAM,,,,,0.0
HRTM,CA05534B7604,05534B760,BCE,B188TH2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,,0.0
HRQA,CA05534B7604,05534B760,BCE,B188TH2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,,0.0
HRQM,CA05534B7604,05534B760,BCE,B188TH2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,,0.0
HRQN,CA05534B7604,05534B760,BCE,B188TH2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,,0.0
HRQY,CA05534B7604,05534B760,BCE,B188TH2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,,0.0
HRQ1,CA05534B7604,05534B760,BCE,B188TH2,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BCE,,,,,0.0
HRTX,CA11285B1085,11285B108,BEPC,BSQLLY3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BEPC,,,,,0.0
HRQA,CA11285B1085,11285B108,BEPC,BSQLLY3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BEPC,,,,,0.0
HRTJ,CA09173B1076,09173B107,BITF,BGMG7B7,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BITF,,,,,0.0
HRTJ,US05759B3050,05759B305,BKKT,BMDLW29,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BKKT,,,,,0.0
HRTY,US09857L1089,09857L108,BKNG,BDRXDB4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BKNG,,,,,0.0
HRVG,US09857L1089,09857L108,BKNG,BDRXDB4,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BKNG,,,,,0.0
HRQL,KYG169101204,,BLSH,BV6KVT6,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BLSH,,,,,0.0
HRTX,CA09950M3003,09950M300,BLX,2099084,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BLX,,,,,0.0
HRQA,CA0636711016,063671952,BMO,2076009,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BMO,,,,,0.0
HRQM,CA0636711016,063671952,BMO,2076009,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BMO,,,,,0.0
HRQN,CA0636711016,063671952,BMO,2076009,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BMO,,,,,0.0
HRCJ,CA0636711016,063671952,BMO,2076009,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BMO,,,,,0.0
HRTH,US1101221083,110122108,BMY,2126335,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BMY,,,,,0.0
HRTS,US1101221083,110122108,BMY,2126335,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BMY,,,,,0.0
HRQA,CA0641491075,064149958,BNS,2076281,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BNS,,,,,0.0
HRQM,CA0641491075,064149958,BNS,2076281,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BNS,,,,,0.0
HRQN,CA0641491075,064149958,BNS,2076281,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BNS,,,,,0.0
HRCJ,CA0641491075,064149958,BNS,2076281,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BNS,,,,,0.0
HRT0,US0556221044,055622104,BP,2142621,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BP,,,,,0.0
HRTH,US1011371077,101137107,BSX,2113434,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BSX,,,,,0.0
HRTM,GB0030913577,,BT,3091357,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.BT.A,,,,,0.0
HRTJ,KYG1144A1058,,BTBT,BMH6DN8,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BTBT,,,,,0.0
HRTJ,US05581M4042,05581M404,BTCS,BKSH7V2,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BTCS,,,,,0.0
HRTJ,KYG114481008,,BTDR,BNTCCT0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BTDR,,,,,0.0
HRQL,KYG114481008,,BTDR,BNTCCT0,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BTDR,,,,,0.0
HRTF,CA11777Q2099,11777Q209,BTO,B29VFC4,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.BTO,,,,,0.0
HRTY,US1033041013,103304101,BYD,2117232,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BYD,,,,,0.0
HRVG,US1033041013,103304101,BYD,2117232,USD,N,US,,,,,,,,,,,,,,,ST.US.US.BYD,,,,,0.0
HRTP,US1729674242,172967424,C,2297907,USD,N,US,,,,,,,,,,,,,,,ST.US.US.C,,,,,0.0
HRTX,DK0061412772,,CADLR,BMYDHR4,NOK,N,NO,,,,,,,,,,,,,,,ST.NO.OL.CADLR,,,,,0.0
HRT9,US1491231015,149123101,CAT,2180201,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CAT,,,,,0.0
HRVP,US1491231015,149123101,CAT,2180201,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CAT,,,,,0.0
HRCL,US1491231015,149123101,CAT,2180201,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CAT,,,,,0.0
HRTG,US22822V1017,22822V101,CCI,BTGQCX1,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CCI,,,,,0.0
HRTY,PA1436583006,143658300,CCL,2523044,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CCL,,,,,0.0
HRVG,PA1436583006,143658300,CCL,2523044,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CCL,,,,,0.0
HRQ2,CA13321L1085,13321L108,CCO,2166160,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CCO,,,,,0.0
HRQ1,CA13321L1085,13321L108,CCO,2166160,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CCO,,,,,0.0
HRTJ,KYG594672027,,CD,BQMRYT7,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CD,,,,,0.0
HRTF,US1921085049,192108504,CDE,2208136,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CDE,,,,,0.0
HRTX,NZCENE0001S6,,CEN,6152529,NZD,N,NZ,,,,,,,,,,,,,,,ST.NZ.NZ.CEN,,,,,0.0
HRTP,US1746101054,174610105,CFG,BQRX1X3,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CFG,,,,,0.0
HRTG,CA17039A1066,17039A106,CHP,BBX46Q3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CHP.U,,,,,0.0
HRQA,CA17039A1066,17039A106,CHP,BBX46Q3,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CHP.U,,,,,0.0
HRTJ,US17253J1060,17253J106,CIFR,BMZ8604,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CIFR,,,,,0.0
HRQL,US17253J1060,17253J106,CIFR,BMZ8604,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CIFR,,,,,0.0
HRTG,SG1M77906915,,CLAR,6563875,SGD,N,SG,,,,,,,,,,,,,,,ST.SG.SI.CLAR,,,,,0.0
HRTJ,US18452B2097,18452B209,CLSK,BJDRX78,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CLSK,,,,,0.0
HRQL,US18452B2097,18452B209,CLSK,BJDRX78,USD,N,US,,,,,,,,,,,,,,,ST.US.US.CLSK,,,,,0.0
HRQA,CA1360691010,136069101,CM,2170525,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CM,,,,,0.0
HRQM,CA1360691010,136069101,CM,2170525,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CM,,,,,0.0
HRQN,CA1360691010,136069101,CM,2170525,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CM,,,,,0.0
HRCJ,CA1360691010,136069101,CM,2170525,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CM,,,,,0.0
HRT0,CA1363851017,136385101,CNQ,2171573,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNQ,,,,,0.0
HRQA,CA1363851017,136385101,CNQ,2171573,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNQ,,,,,0.0
HRQ1,CA1363851017,136385101,CNQ,2171573,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNQ,,,,,0.0
HRQR,CA1363851017,136385101,CNQ,2171573,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.CNQ,,,,,0.0
